object_id	origin	physical_path	source_relative_path	source_url	size_bytes	actual_sha256	digest_verified	upstream_checksum_algorithm	upstream_checksum	cas_path	view_paths	payload_path_multiplicity	format	compression	assembly_accession_version	embedded_assembly_accession_version	target_assembly_accession_version	species	annotation_accession_version	annotation_provider	annotation_pipeline	annotation_release_date	feature_rows	feature_counts	feature_source_counts	uncompressed_bytes	observed_sequence_count	embedded_sequence_count	circular_sequences	parse_validation_status	accepted	column_errors	coordinate_errors	cds_phase_errors	gtf_parent_attribute_errors	parent_reference_count	defined_id_count	missing_parent_references	duplicate_declared_sequence_regions	utf8_errors	decompression_errors	binding_status	binding_reason	exact_name_count	validated_alias_count	unresolved_sequence_count	length_mismatch_count	coordinate_overrun_count	circular_coordinate_wrap_count	alias_map	assembly_bgzf_path	assembly_fai_path	assembly_bgzf_sha256	assembly_fai_sha256
d92d1b363be7bdb10d6c39527e18d25f6458636a3e78682d657a359f970c43d4	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/126/635/GCA_048126635.1/genes/GCA_048126635.1_SpiSpi1_v1.hap1.xenoRefGene.gtf.gz	GCA/048/126/635/GCA_048126635.1/genes/GCA_048126635.1_SpiSpi1_v1.hap1.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/126/635/GCA_048126635.1/genes/GCA_048126635.1_SpiSpi1_v1.hap1.xenoRefGene.gtf.gz	4330616	d92d1b363be7bdb10d6c39527e18d25f6458636a3e78682d657a359f970c43d4	true	md5	e8b060c369e0b3c02a7a99ff686a6432	/moosefs/erikg/vgp/objects/sha256/d9/2d/d92d1b363be7bdb10d6c39527e18d25f6458636a3e78682d657a359f970c43d4	[]	1	GTF	GZIP	GCA_048126635.1		GCA_048126635.1	Spinachia spinachia	xenoRefGene	UCSC xenoRefGene	xenoRefGene		355473	"{""3UTR"":3785,""5UTR"":3107,""CDS"":154309,""exon"":156836,""start_codon"":14312,""stop_codon"":8814,""transcript"":14310}"	"{""xenoRefGene.GCA_048126635.1_SpiSpi1_v1.hap1"":355473}"	64986089	22	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 22 annotation sequence names and lengths match the target FAI	22	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/635/GCA_048126635.1/GCA_048126635.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/635/GCA_048126635.1/GCA_048126635.1.fa.gz.fai	db80688e2bf0527a31f726dee067c1dc08b076ecaa82340b0d875bf47b5829aa	3a0f415c7c67084426abd9d4136d52018154e5814c53e3e2afdb34f4f905bb51
3fcee9167753c55ad420382753ee64cb76b1794db9ee3451745d0c2b193e2320	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.augustus.gtf.gz	GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.augustus.gtf.gz	4809308	3fcee9167753c55ad420382753ee64cb76b1794db9ee3451745d0c2b193e2320	true	md5	5c4ef781902c6e47ac93059894ec0a3e	/moosefs/erikg/vgp/objects/sha256/3f/ce/3fcee9167753c55ad420382753ee64cb76b1794db9ee3451745d0c2b193e2320	[]	1	GTF	GZIP	GCA_048126745.1		GCA_048126745.1	Dama dama	AUGUSTUS	AUGUSTUS	AUGUSTUS		639247	"{""CDS"":267569,""exon"":281057,""start_codon"":22658,""stop_codon"":22653,""tss"":22657,""tts"":22653}"	"{""AUGUSTUS"":639247}"	59589828	58	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 58 annotation sequence names and lengths match the target FAI	58	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/745/GCA_048126745.1/GCA_048126745.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/745/GCA_048126745.1/GCA_048126745.1.fa.gz.fai	dae1fdf9c260b6968cbf34c36192822cea7450ef31e23419956dbd270fad6c11	7eb77b42c6a2c10b2f5946c3d4fdcaf6685c7dea84c422b545025e339a6cf51e
3870d70707b442b2d632aecec71b3fe63aed2d5700714d4f7038c20479a009e1	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.xenoRefGene.gtf.gz	GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/126/745/GCA_048126745.1/genes/GCA_048126745.1_DamDam1_v1.mat.xenoRefGene.gtf.gz	7604925	3870d70707b442b2d632aecec71b3fe63aed2d5700714d4f7038c20479a009e1	true	md5	efa53f6fc2d52778d0ee8fcaa3e8dd99	/moosefs/erikg/vgp/objects/sha256/38/70/3870d70707b442b2d632aecec71b3fe63aed2d5700714d4f7038c20479a009e1	[]	1	GTF	GZIP	GCA_048126745.1		GCA_048126745.1	Dama dama	xenoRefGene	UCSC xenoRefGene	xenoRefGene		647153	"{""3UTR"":86486,""5UTR"":23231,""CDS"":202649,""exon"":283945,""start_codon"":20122,""stop_codon"":10648,""transcript"":20072}"	"{""xenoRefGene.GCA_048126745.1_DamDam1_v1.mat"":647153}"	117852176	59	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 59 annotation sequence names and lengths match the target FAI	59	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/745/GCA_048126745.1/GCA_048126745.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/126/745/GCA_048126745.1/GCA_048126745.1.fa.gz.fai	dae1fdf9c260b6968cbf34c36192822cea7450ef31e23419956dbd270fad6c11	7eb77b42c6a2c10b2f5946c3d4fdcaf6685c7dea84c422b545025e339a6cf51e
ef8c0464d66e62f5ae3a5f9ef95af8f805ff711bed862878a1e9caed3afb5de1	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.augustus.gtf.gz	GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.augustus.gtf.gz	4890864	ef8c0464d66e62f5ae3a5f9ef95af8f805ff711bed862878a1e9caed3afb5de1	true	md5	995f26cb48347a8a343d6d1353ee7ce0	/moosefs/erikg/vgp/objects/sha256/ef/8c/ef8c0464d66e62f5ae3a5f9ef95af8f805ff711bed862878a1e9caed3afb5de1	[]	1	GTF	GZIP	GCA_048128725.1		GCA_048128725.1	Symphorus nematophorus	AUGUSTUS	AUGUSTUS	AUGUSTUS		563354	"{""CDS"":470790,""start_codon"":46282,""stop_codon"":46282}"	"{""AUGUSTUS"":563354}"	53488787	64	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 64 annotation sequence names and lengths match the target FAI	64	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/725/GCA_048128725.1/GCA_048128725.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/725/GCA_048128725.1/GCA_048128725.1.fa.gz.fai	4233c9b7ef48dfecf506cabba2371c1b8cdf30ec7e559e660ee65493e421779a	2bcfec8e966c1818269bef09f4f4b2e227e5b39fd128dc2147ab2da72aaebeb4
f5026d9d4caa0643987df10b5d62198acede0723010d68752f2c33300a77e7ea	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.xenoRefGene.gtf.gz	GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/128/725/GCA_048128725.1/genes/GCA_048128725.1_fSymNem1.1_haplotype_1.xenoRefGene.gtf.gz	4918661	f5026d9d4caa0643987df10b5d62198acede0723010d68752f2c33300a77e7ea	true	md5	2d4cb8f860887ffb2cb128605c15a413	/moosefs/erikg/vgp/objects/sha256/f5/02/f5026d9d4caa0643987df10b5d62198acede0723010d68752f2c33300a77e7ea	[]	1	GTF	GZIP	GCA_048128725.1		GCA_048128725.1	Symphorus nematophorus	xenoRefGene	UCSC xenoRefGene	xenoRefGene		394971	"{""3UTR"":5585,""5UTR"":3909,""CDS"":170092,""exon"":174144,""start_codon"":15743,""stop_codon"":9759,""transcript"":15739}"	"{""xenoRefGene.GCA_048128725.1_fSymNem1.1_haplotype_1"":394971}"	75320182	34	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 34 annotation sequence names and lengths match the target FAI	34	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/725/GCA_048128725.1/GCA_048128725.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/725/GCA_048128725.1/GCA_048128725.1.fa.gz.fai	4233c9b7ef48dfecf506cabba2371c1b8cdf30ec7e559e660ee65493e421779a	2bcfec8e966c1818269bef09f4f4b2e227e5b39fd128dc2147ab2da72aaebeb4
da7812c07f9f10f7a040650ecb7876f479aa2b065493b4b6d82ae7d02796a2bb	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.augustus.gtf.gz	GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.augustus.gtf.gz	5225239	da7812c07f9f10f7a040650ecb7876f479aa2b065493b4b6d82ae7d02796a2bb	true	md5	18e3f1ddaa1263007587ffc3e0531ea1	/moosefs/erikg/vgp/objects/sha256/da/78/da7812c07f9f10f7a040650ecb7876f479aa2b065493b4b6d82ae7d02796a2bb	[]	1	GTF	GZIP	GCA_048128805.1		GCA_048128805.1	Centroberyx gerrardi	AUGUSTUS	AUGUSTUS	AUGUSTUS		617855	"{""CDS"":511353,""start_codon"":53245,""stop_codon"":53257}"	"{""AUGUSTUS"":617855}"	58564918	208	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 208 annotation sequence names and lengths match the target FAI	208	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/805/GCA_048128805.1/GCA_048128805.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/805/GCA_048128805.1/GCA_048128805.1.fa.gz.fai	d1b21ec2a6ec039dde1f34f84fadee85c88835faaed9877907206709776a822e	6cc433f16adb8bd93b70d5666012951833be6ac07b0d6bae41f30f7d487c0cee
c36325bcc437340e161b427e717d7bedbd1b0f03303e26e2884c9bd52d742a05	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.xenoRefGene.gtf.gz	GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/128/805/GCA_048128805.1/genes/GCA_048128805.1_fCenGer3.hap1.cur.20231027.xenoRefGene.gtf.gz	5055920	c36325bcc437340e161b427e717d7bedbd1b0f03303e26e2884c9bd52d742a05	true	md5	6c52bf846406db3c42aa00d9e82442f2	/moosefs/erikg/vgp/objects/sha256/c3/63/c36325bcc437340e161b427e717d7bedbd1b0f03303e26e2884c9bd52d742a05	[]	1	GTF	GZIP	GCA_048128805.1		GCA_048128805.1	Centroberyx gerrardi	xenoRefGene	UCSC xenoRefGene	xenoRefGene		406856	"{""3UTR"":6435,""5UTR"":4217,""CDS"":174908,""exon"":179632,""start_codon"":16027,""stop_codon"":9612,""transcript"":16025}"	"{""xenoRefGene.GCA_048128805.1_fCenGer3.hap1.cur.20231027"":406856}"	79145670	94	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 94 annotation sequence names and lengths match the target FAI	94	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/805/GCA_048128805.1/GCA_048128805.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/128/805/GCA_048128805.1/GCA_048128805.1.fa.gz.fai	d1b21ec2a6ec039dde1f34f84fadee85c88835faaed9877907206709776a822e	6cc433f16adb8bd93b70d5666012951833be6ac07b0d6bae41f30f7d487c0cee
07cbe195d183c123b105e743eaa20ccea1296a8a7ecdc5ce68be6232de9e2627	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.augustus.gtf.gz	GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.augustus.gtf.gz	5324891	07cbe195d183c123b105e743eaa20ccea1296a8a7ecdc5ce68be6232de9e2627	true	md5	34f1b710daec78ee86b470f514bd2260	/moosefs/erikg/vgp/objects/sha256/07/cb/07cbe195d183c123b105e743eaa20ccea1296a8a7ecdc5ce68be6232de9e2627	[]	1	GTF	GZIP	GCA_048129055.1		GCA_048129055.1	Caesio teres	AUGUSTUS	AUGUSTUS	AUGUSTUS		614733	"{""CDS"":508688,""start_codon"":53024,""stop_codon"":53021}"	"{""AUGUSTUS"":614733}"	58438783	189	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 189 annotation sequence names and lengths match the target FAI	189	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/055/GCA_048129055.1/GCA_048129055.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/055/GCA_048129055.1/GCA_048129055.1.fa.gz.fai	0169517e51a2f5048559e0f0818df3a6f7290a4b711f69b11635bf758a93b209	e0a87dc25bb0f495d6b1531f2bf4f38d8a19ced37b6022524d3bbfc50f71bbeb
087d33bccfee8b48fcb48ac5e2dfc6fcacef23df4195b08efed5a25f4e30c509	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.xenoRefGene.gtf.gz	GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/129/055/GCA_048129055.1/genes/GCA_048129055.1_fCaeTer1.1_haplotype_1.xenoRefGene.gtf.gz	4914096	087d33bccfee8b48fcb48ac5e2dfc6fcacef23df4195b08efed5a25f4e30c509	true	md5	19851998482c9890692f7bf49e53c94e	/moosefs/erikg/vgp/objects/sha256/08/7d/087d33bccfee8b48fcb48ac5e2dfc6fcacef23df4195b08efed5a25f4e30c509	[]	1	GTF	GZIP	GCA_048129055.1		GCA_048129055.1	Caesio teres	xenoRefGene	UCSC xenoRefGene	xenoRefGene		395270	"{""3UTR"":5422,""5UTR"":3843,""CDS"":170519,""exon"":174381,""start_codon"":15669,""stop_codon"":9770,""transcript"":15666}"	"{""xenoRefGene.GCA_048129055.1_fCaeTer1.1_haplotype_1"":395270}"	75350278	44	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 44 annotation sequence names and lengths match the target FAI	44	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/055/GCA_048129055.1/GCA_048129055.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/055/GCA_048129055.1/GCA_048129055.1.fa.gz.fai	0169517e51a2f5048559e0f0818df3a6f7290a4b711f69b11635bf758a93b209	e0a87dc25bb0f495d6b1531f2bf4f38d8a19ced37b6022524d3bbfc50f71bbeb
b5ece8f86ae859e18f8745e3d8b91f11af745d0bfeb7b4f4b72ba293369fc59e	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.augustus.gtf.gz	GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.augustus.gtf.gz	5410162	b5ece8f86ae859e18f8745e3d8b91f11af745d0bfeb7b4f4b72ba293369fc59e	true	md5	3fbf1b90ad831387179a0d2b6a463082	/moosefs/erikg/vgp/objects/sha256/b5/ec/b5ece8f86ae859e18f8745e3d8b91f11af745d0bfeb7b4f4b72ba293369fc59e	[]	1	GTF	GZIP	GCA_048129235.1		GCA_048129235.1	Epinephelus rankini	AUGUSTUS	AUGUSTUS	AUGUSTUS		622068	"{""CDS"":512311,""start_codon"":54871,""stop_codon"":54886}"	"{""AUGUSTUS"":622068}"	59136238	169	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 169 annotation sequence names and lengths match the target FAI	169	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/235/GCA_048129235.1/GCA_048129235.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/235/GCA_048129235.1/GCA_048129235.1.fa.gz.fai	bd9166977b746d63df76d477e9bc99a5c21bf15b40d0067dc0c245342f5ac705	7ae62ed23d97083d20cf994c6ca06d265a0adbeba4ca87f2ce95aab8ea7c6137
1192f27027cb55e0ecb4d4594bac9334caf11523a56f3ced999c41c6fe3c6159	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.xenoRefGene.gtf.gz	GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/129/235/GCA_048129235.1/genes/GCA_048129235.1_fEpiMut1.hap1.cur.20240206.xenoRefGene.gtf.gz	4875140	1192f27027cb55e0ecb4d4594bac9334caf11523a56f3ced999c41c6fe3c6159	true	md5	f0a39e9d4eca894bd38fb34a6f4da60d	/moosefs/erikg/vgp/objects/sha256/11/92/1192f27027cb55e0ecb4d4594bac9334caf11523a56f3ced999c41c6fe3c6159	[]	1	GTF	GZIP	GCA_048129235.1		GCA_048129235.1	Epinephelus rankini	xenoRefGene	UCSC xenoRefGene	xenoRefGene		391673	"{""3UTR"":5397,""5UTR"":3910,""CDS"":168684,""exon"":172564,""start_codon"":15665,""stop_codon"":9792,""transcript"":15661}"	"{""xenoRefGene.GCA_048129235.1_fEpiMut1.hap1.cur.20240206"":391673}"	76255470	38	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 38 annotation sequence names and lengths match the target FAI	38	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/235/GCA_048129235.1/GCA_048129235.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/129/235/GCA_048129235.1/GCA_048129235.1.fa.gz.fai	bd9166977b746d63df76d477e9bc99a5c21bf15b40d0067dc0c245342f5ac705	7ae62ed23d97083d20cf994c6ca06d265a0adbeba4ca87f2ce95aab8ea7c6137
8cdd22c7bd7a23794f34520c0e6c38bc103cfb6342a923b2c62b0a8e48dc2e41	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.augustus.gtf.gz	GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.augustus.gtf.gz	4044021	8cdd22c7bd7a23794f34520c0e6c38bc103cfb6342a923b2c62b0a8e48dc2e41	true	md5	bdb89651501068eefa3bbafa8d309f6c	/moosefs/erikg/vgp/objects/sha256/8c/dd/8cdd22c7bd7a23794f34520c0e6c38bc103cfb6342a923b2c62b0a8e48dc2e41	[]	1	GTF	GZIP	GCA_048301445.1		GCA_048301445.1	Syngnathus typhle	AUGUSTUS	AUGUSTUS	AUGUSTUS		500754	"{""CDS"":417871,""start_codon"":41447,""stop_codon"":41436}"	"{""AUGUSTUS"":500754}"	46948454	90	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 90 annotation sequence names and lengths match the target FAI	90	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/445/GCA_048301445.1/GCA_048301445.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/445/GCA_048301445.1/GCA_048301445.1.fa.gz.fai	50e7eb68ec66216fd5f94e9162cfdadb58df37154f6a9a1c69d49cb4fe8a1173	5fe7ebac6a89cc9aadf0e692fe6ae8737a150a6572fcb94a78eaca5d82f15e27
c5b0a56fdbde6f6855597e85d48b17fb7e72f7f1e719fbbea0a88aebbdf88653	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.xenoRefGene.gtf.gz	GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/301/445/GCA_048301445.1/genes/GCA_048301445.1_SynTyp1_v1.hap1.xenoRefGene.gtf.gz	4019268	c5b0a56fdbde6f6855597e85d48b17fb7e72f7f1e719fbbea0a88aebbdf88653	true	md5	23397a1bb2af65fe9ebb403b60b6ecac	/moosefs/erikg/vgp/objects/sha256/c5/b0/c5b0a56fdbde6f6855597e85d48b17fb7e72f7f1e719fbbea0a88aebbdf88653	[]	1	GTF	GZIP	GCA_048301445.1		GCA_048301445.1	Syngnathus typhle	xenoRefGene	UCSC xenoRefGene	xenoRefGene		330674	"{""3UTR"":2659,""5UTR"":2501,""CDS"":144100,""exon"":145745,""start_codon"":13405,""stop_codon"":8858,""transcript"":13406}"	"{""xenoRefGene.GCA_048301445.1_SynTyp1_v1.hap1"":330674}"	60300185	30	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 30 annotation sequence names and lengths match the target FAI	30	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/445/GCA_048301445.1/GCA_048301445.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/445/GCA_048301445.1/GCA_048301445.1.fa.gz.fai	50e7eb68ec66216fd5f94e9162cfdadb58df37154f6a9a1c69d49cb4fe8a1173	5fe7ebac6a89cc9aadf0e692fe6ae8737a150a6572fcb94a78eaca5d82f15e27
6eff8e431f4064e5b35ee3d8c4c64ecb5cac9ab1af53ddd556254b71c360087a	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.augustus.gtf.gz	GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.augustus.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.augustus.gtf.gz	4870115	6eff8e431f4064e5b35ee3d8c4c64ecb5cac9ab1af53ddd556254b71c360087a	true	md5	15dcbfccc79cd9892006a0b35422231b	/moosefs/erikg/vgp/objects/sha256/6e/ff/6eff8e431f4064e5b35ee3d8c4c64ecb5cac9ab1af53ddd556254b71c360087a	[]	1	GTF	GZIP	GCA_048301465.1		GCA_048301465.1	Aulostomus maculatus	AUGUSTUS	AUGUSTUS	AUGUSTUS		566235	"{""CDS"":464335,""start_codon"":50952,""stop_codon"":50948}"	"{""AUGUSTUS"":566235}"	53641630	54	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 54 annotation sequence names and lengths match the target FAI	54	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/465/GCA_048301465.1/GCA_048301465.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/465/GCA_048301465.1/GCA_048301465.1.fa.gz.fai	c1c01a24e5e520006bc717cfd410b11e70ef687815a52894961a10c149bc4fc6	933ca66ee747ce8ed46fab3849d926e3db2be536d49b8217d5be382a28fba9fd
9c5f9e113fe40c5f4efa749b7eeb0e4fcfef44787c193e4d16ac5786ab93626e	MIRRORED_FREEZE1	/moosefs/erikg/vgp/freeze1/objects/GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.xenoRefGene.gtf.gz	GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.xenoRefGene.gtf.gz	rsync://hgdownload.soe.ucsc.edu/hubs/GCA/048/301/465/GCA_048301465.1/genes/GCA_048301465.1_ASM4830146v1.xenoRefGene.gtf.gz	4505139	9c5f9e113fe40c5f4efa749b7eeb0e4fcfef44787c193e4d16ac5786ab93626e	true	md5	88a69b703f0fbd925c4a25544c7781e1	/moosefs/erikg/vgp/objects/sha256/9c/5f/9c5f9e113fe40c5f4efa749b7eeb0e4fcfef44787c193e4d16ac5786ab93626e	[]	1	GTF	GZIP	GCA_048301465.1		GCA_048301465.1	Aulostomus maculatus	xenoRefGene	UCSC xenoRefGene	xenoRefGene		369549	"{""3UTR"":4299,""5UTR"":3329,""CDS"":160012,""exon"":163042,""start_codon"":14731,""stop_codon"":9406,""transcript"":14730}"	"{""xenoRefGene.GCA_048301465.1_ASM4830146v1"":369549}"	66582473	33	0	[]	PASS	true	0	0	0	0	0	0	0	0	0	0	EXACT_DICTIONARY	all 33 annotation sequence names and lengths match the target FAI	33	0	0	0	0	0	{}	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/465/GCA_048301465.1/GCA_048301465.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/048/301/465/GCA_048301465.1/GCA_048301465.1.fa.gz.fai	c1c01a24e5e520006bc717cfd410b11e70ef687815a52894961a10c149bc4fc6	933ca66ee747ce8ed46fab3849d926e3db2be536d49b8217d5be382a28fba9fd
